Start_date,End_date,gridload_,Gridload_hydrops,Hydropumpedstorage_,Residualload_,Biomass_,Hydropower_,Wind_offshore_,Wind_onshore_,Photovoltaics_,Other_renewable_,Nuclear_,Lignite_,Hard_coal_,Fossil_gas_,Hydro_pumped_storage_,Other_conventional_
6-Aug-23,7-Aug-23,971734,1007126,35392,561432,97493,52497,26445,238739,145118,2726,0,91396,34194,52834,26917,46134
7-Aug-23,8-Aug-23,1212293,1254174,41882,338385,94586,51141,56965,651702,165242,2682,0,106668,59923,80218,29399,43701
8-Aug-23,9-Aug-23,1221138,1261852,40714,361930,94725,49564,73812,565532,219864,2696,0,111529,64771,94832,27929,43446
9-Aug-23,10-Aug-23,1224453,1258178,33726,691666,97898,55066,81496,253705,197586,2695,0,125440,60194,143373,28930,37685
10-Aug-23,11-Aug-23,1209999,1235402,25403,813170,99297,56893,34871,62413,299545,2694,0,146375,56512,160706,28821,40586
11-Aug-23,12-Aug-23,1184314,1213432,29117,792975,98729,51630,28374,53146,309819,2636,0,151180,63513,132320,30808,42207
12-Aug-23,13-Aug-23,1055439,1081882,26442,671605,98521,45994,46690,151832,185313,2526,0,126471,35971,65823,21784,38130
13-Aug-23,14-Aug-23,963502,1005610,42109,569494,98077,42551,61676,97598,234734,2546,0,102514,39636,76842,17185,38334
14-Aug-23,15-Aug-23,1188985,1214351,25366,845126,97815,46762,27733,56010,260117,2522,0,155914,72163,137592,34024,39254
15-Aug-23,16-Aug-23,1209355,1241495,32141,811453,96237,47284,58114,112338,227450,2641,0,164006,59076,146824,27267,46039
16-Aug-23,17-Aug-23,1220636,1248509,27873,894209,97298,50845,20601,65993,239832,2934,0,179716,69495,172575,24092,42428
17-Aug-23,18-Aug-23,1241675,1266135,24460,863569,98062,51358,39616,143265,195226,2980,0,185003,72326,125565,27928,42759
18-Aug-23,19-Aug-23,1220749,1250853,30104,788484,97510,50053,62536,85411,284319,2587,0,183472,58566,136241,30098,43649
19-Aug-23,20-Aug-23,1065871,1101865,35994,606450,97151,45266,78302,135105,246015,2565,0,124566,39832,87374,25345,43977
20-Aug-23,21-Aug-23,978949,1017843,38894,631071,97109,44203,16600,50140,281138,2540,0,131726,47916,94606,22198,45402
21-Aug-23,22-Aug-23,1230364,1258742,28378,905590,97738,44413,11848,35666,277261,2546,0,238311,104772,175288,35963,49026
22-Aug-23,23-Aug-23,1254511,1294091,39581,926257,97215,45941,16437,51799,260018,2503,0,275449,134560,198921,30928,50197
23-Aug-23,24-Aug-23,1241496,1278611,37115,905250,97550,47265,16341,38897,281008,2501,0,265418,155250,199955,34423,51200
24-Aug-23,25-Aug-23,1261656,1289834,28177,936971,98006,47043,18284,65259,241143,2459,0,272704,169198,205001,32433,44632
25-Aug-23,26-Aug-23,1253613,1275525,21913,915274,98073,48272,14807,171933,151599,2580,0,268159,115016,196176,29427,49160
26-Aug-23,27-Aug-23,1054699,1092906,38208,638792,97855,43802,24005,188369,203533,2703,0,220810,50217,102321,14749,45618
27-Aug-23,28-Aug-23,973385,1005251,31866,714869,97720,47346,23891,112301,122324,2762,0,205413,39797,84680,11639,49792
28-Aug-23,29-Aug-23,1221190,1240034,18844,939165,98801,44508,31280,125565,125180,2693,0,265198,107131,176014,22472,48567
29-Aug-23,30-Aug-23,1251768,1283518,31751,1080837,99034,38181,7840,51319,111772,2674,0,295264,134883,203274,29465,47434
30-Aug-23,31-Aug-23,1240418,1265668,25250,932107,98524,47542,27788,108792,171731,2643,0,283350,113249,162593,23702,44608
31-Aug-23,1-Sep-23,1245297,1274138,28841,722084,98342,52690,38791,289077,195346,2580,0,240890,69454,138074,18932,45205
1-Sep-23,2-Sep-23,1247501,1269882,22381,912920,98576,55740,24730,142790,167061,2559,0,241286,66302,147301,32003,47313
2-Sep-23,3-Sep-23,1036169,1065160,28991,751199,98017,54035,12937,31866,240168,2573,0,179213,51416,112169,22849,47408
3-Sep-23,4-Sep-23,973122,1011144,38022,644379,96172,50634,32693,75391,220660,2510,0,156629,33813,90094,15172,50570
4-Sep-23,5-Sep-23,1206742,1235493,28751,792050,96895,48934,13461,112576,288655,2522,0,181805,60382,130937,30439,50591
5-Sep-23,6-Sep-23,1254456,1282288,27833,786982,95954,48941,10925,175172,281378,2528,0,207239,60545,145580,28750,47394
6-Sep-23,7-Sep-23,1261035,1293952,32917,834423,94805,50100,28447,113395,284770,2424,0,230080,74422,159246,33309,42631
7-Sep-23,8-Sep-23,1271467,1304471,33004,672059,94314,46657,68279,239123,292006,2621,0,210373,68983,138457,23050,43433
8-Sep-23,9-Sep-23,1248426,1279586,31161,789558,94666,46492,32756,142087,284025,2873,0,218474,85961,162048,35179,43423
9-Sep-23,10-Sep-23,1069173,1101973,32801,743349,94747,44725,5583,43392,276848,2937,0,224919,68894,121186,23445,46808
10-Sep-23,11-Sep-23,991814,1026066,34253,709052,94328,43778,5875,14019,262868,2912,0,202591,68190,106311,19545,48214
11-Sep-23,12-Sep-23,1259003,1295522,36520,915302,95176,45499,41431,38947,263323,2990,0,240083,112939,171583,36362,48376
12-Sep-23,13-Sep-23,1308736,1341746,33010,1004513,95767,46089,39835,52483,211907,3090,0,275124,160819,181904,29977,46587
13-Sep-23,14-Sep-23,1313445,1342621,29176,922123,94944,46988,78989,192702,119632,3219,0,282341,138613,154972,19739,47951
14-Sep-23,15-Sep-23,1270105,1307284,37179,987783,94300,47325,21624,42148,218550,3276,0,291634,153821,177103,31293,52367
15-Sep-23,16-Sep-23,1238263,1276152,37889,813652,95988,44256,28471,134716,261424,3308,0,266306,84776,138089,28013,50507
16-Sep-23,17-Sep-23,1060234,1087185,26950,683574,95459,40281,13468,112484,250708,3201,0,187280,59456,80435,27618,45326
17-Sep-23,18-Sep-23,989252,1024204,34952,621350,94108,39330,35223,113272,219407,3009,0,160922,49372,73644,19117,50217
18-Sep-23,19-Sep-23,1281954,1310588,28634,649521,94195,38585,75781,436834,119818,3071,0,169112,76033,91889,27860,56424
19-Sep-23,20-Sep-23,1267874,1321647,53773,434100,93613,41863,53478,594859,185437,3104,0,152009,71556,79321,32457,51141
20-Sep-23,21-Sep-23,1265850,1314401,48551,521085,94640,41176,69027,454149,221590,3149,0,151871,89281,97196,28236,46612
21-Sep-23,22-Sep-23,1304302,1336255,31953,736132,95552,40618,36898,346990,184282,3187,0,207410,101091,101399,34418,50168
22-Sep-23,23-Sep-23,1258884,1297098,38214,832496,96091,39905,44239,283370,98780,3343,0,257672,93086,119546,34391,51386
23-Sep-23,24-Sep-23,1055818,1095667,39850,573242,96033,49209,35421,285830,161325,3315,0,179763,41583,66458,20054,51221
24-Sep-23,25-Sep-23,964512,1011504,46992,531101,95973,43049,90208,120025,223178,3126,0,129731,47124,54381,18630,51466
25-Sep-23,26-Sep-23,1236364,1277595,41231,676984,97738,41463,89141,228658,241582,3193,0,177588,114424,108214,31345,50215
26-Sep-23,27-Sep-23,1266914,1300512,33598,974680,101826,43361,23990,36451,231794,3102,0,262814,158470,142866,33478,50276
27-Sep-23,28-Sep-23,1276337,1306740,30403,946833,101531,41773,36242,78170,215092,3090,0,256046,157999,133579,31388,46010
28-Sep-23,29-Sep-23,1290940,1336636,45696,804253,101554,38398,109308,169005,208375,3136,0,233271,98660,115095,31640,48127
29-Sep-23,30-Sep-23,1269253,1296303,27050,717833,101291,37801,101823,304698,144899,3242,0,247109,65241,105806,20807,49366
30-Sep-23,1-Oct-23,1074698,1102774,28076,620949,102100,34287,74862,199851,179037,3080,0,199958,46370,80299,25631,46583
1-Oct-23,2-Oct-23,976404,1018269,41865,590895,101679,32820,57442,141079,186989,3180,0,166052,34623,70781,19308,50335
2-Oct-23,3-Oct-23,1131981,1166491,34510,766708,102932,35188,29693,136696,198884,3213,0,239101,87970,123211,35826,49924
3-Oct-23,4-Oct-23,1059112,1115204,56092,182308,99857,32876,96442,657241,123121,2957,0,96719,45936,66590,17595,45259
4-Oct-23,5-Oct-23,1274900,1317617,42717,486971,101919,33483,109960,511100,166870,3258,0,137564,89184,121142,35094,44779
5-Oct-23,6-Oct-23,1319243,1357367,38125,724408,103034,34865,80164,390693,123978,3274,0,188640,101396,163006,37596,44734
6-Oct-23,7-Oct-23,1293424,1334118,40694,508155,100706,32106,115091,504567,165612,3360,0,164508,81594,123506,34360,48723
7-Oct-23,8-Oct-23,1110153,1170470,60318,355766,97373,30497,45224,603179,105984,3034,0,112608,50185,74849,23319,47720
8-Oct-23,9-Oct-23,1009063,1038620,29557,724760,99015,31129,30936,136718,116648,3348,0,167145,44914,113077,27058,49783
9-Oct-23,10-Oct-23,1281454,1308388,26934,921219,99871,38090,61511,235905,62819,3279,0,253990,131447,212111,38079,50718
10-Oct-23,11-Oct-23,1319794,1347025,27231,900524,100080,35062,74847,199081,145343,3353,0,275075,143783,185793,29505,53602
11-Oct-23,12-Oct-23,1326225,1390912,64688,419693,97966,33424,100380,637657,168496,2894,0,155417,99004,82842,32055,46883
12-Oct-23,13-Oct-23,1352925,1384113,31188,913688,100571,34239,62805,301701,74732,3240,0,263800,178893,173563,40851,52436
13-Oct-23,14-Oct-23,1309372,1347271,37899,483994,97537,31740,72695,626999,125684,3148,0,174751,72168,107759,25871,49258
14-Oct-23,15-Oct-23,1121976,1181455,59479,274657,94763,29046,82332,654956,110031,2935,0,101100,68929,71944,40347,48239
15-Oct-23,16-Oct-23,1083460,1144195,60735,332764,94198,28571,120060,509724,120911,3006,0,130019,68643,76240,22237,48676
16-Oct-23,17-Oct-23,1329106,1360958,31852,926084,94542,29595,79515,174939,148569,3229,0,302319,188616,157802,29367,50211
17-Oct-23,18-Oct-23,1357143,1381664,24521,1101734,95098,32271,13484,118103,123822,3634,0,356890,208325,178048,25820,51213
18-Oct-23,19-Oct-23,1380030,1410259,30230,787894,95314,30186,100561,360782,130794,3542,0,284807,87786,119635,21804,47758
19-Oct-23,20-Oct-23,1403387,1437304,33917,770669,94992,29918,121537,458641,52540,3320,0,226670,128145,142785,33479,45738
20-Oct-23,21-Oct-23,1371647,1410040,38392,596858,94502,28337,49360,689208,36222,3423,0,175674,90739,125615,26383,46124
21-Oct-23,22-Oct-23,1137686,1195900,58215,492276,94636,37005,108573,424339,112498,3268,0,116955,57252,74296,31404,44981
22-Oct-23,23-Oct-23,1072712,1129268,56556,429458,94942,31667,115970,406348,120936,3400,0,160319,47523,67880,21051,45270
23-Oct-23,24-Oct-23,1335299,1358239,22940,1038736,98429,35166,32866,156784,106914,3674,0,336701,145489,183115,41313,44757
24-Oct-23,25-Oct-23,1388684,1421934,33250,990940,101180,35600,116444,251864,29437,3731,0,346375,152820,190679,25500,49258
25-Oct-23,26-Oct-23,1376061,1415190,39129,920795,101559,34279,102001,264140,89126,3746,0,320737,173108,174542,22635,44857
26-Oct-23,27-Oct-23,1395146,1424492,29346,1062535,102348,33967,85784,201825,45002,3832,0,329531,189321,188328,24121,43663
27-Oct-23,28-Oct-23,1361518,1388207,26689,1019770,102911,36357,111660,181568,48521,3927,0,339719,167590,136683,28604,46727
28-Oct-23,29-Oct-23,1144678,1184121,39443,649608,102874,35962,109958,311058,74055,3710,0,147693,50063,70701,27636,38721
29-Oct-23,30-Oct-23,1162526,1227716,65190,248346,104600,31835,153771,694880,65529,3300,0,87002,40849,47587,21306,33578
30-Oct-23,31-Oct-23,1307607,1335648,28041,723470,103510,31260,94195,409790,80153,3552,0,221664,111976,139631,37898,50721
31-Oct-23,1-Nov-23,1302165,1339954,37789,729732,103765,44491,41957,480516,49960,3594,0,237645,81777,116054,27189,51001
1-Nov-23,2-Nov-23,1195271,1229347,34076,563114,103559,42171,115065,424836,92257,3447,0,115605,40007,84497,13542,50554
2-Nov-23,3-Nov-23,1381499,1426419,44921,461907,102097,37008,113264,770723,35604,2969,0,108589,66601,81678,22866,50299
3-Nov-23,4-Nov-23,1357687,1384780,27093,634698,102253,49282,120956,550119,51916,3344,0,131331,58752,114527,46397,47793
4-Nov-23,5-Nov-23,1201084,1246867,45783,313829,97994,43122,138053,660719,88484,2800,0,80004,36177,60840,20022,45641
5-Nov-23,6-Nov-23,1120365,1174266,53901,362972,97746,38604,62737,645282,49374,2791,0,95545,34835,59931,26866,46347
6-Nov-23,7-Nov-23,1402940,1447099,44159,423750,98709,39748,103655,793705,81829,3064,0,151544,61973,114751,33867,47666
7-Nov-23,8-Nov-23,1432330,1466677,34347,649934,100242,42618,119225,597537,65636,3335,0,204991,88457,138590,37758,43358
8-Nov-23,9-Nov-23,1450006,1496473,46467,572311,99923,39399,130758,672153,74784,3503,0,208341,95456,127088,27410,43064
9-Nov-23,10-Nov-23,1451744,1486748,35004,725613,102473,37787,73240,603449,49443,3602,0,262039,121855,131565,21251,43806
10-Nov-23,11-Nov-23,1411837,1443869,32032,803526,105702,40363,90553,461580,56178,3725,0,303562,91357,148201,35078,45614
11-Nov-23,12-Nov-23,1194689,1227120,32432,799963,104692,38638,28410,312756,53560,4140,0,289466,74728,133011,21049,46806
12-Nov-23,13-Nov-23,1131865,1160699,28834,906865,103968,38609,23302,143880,57818,4004,0,291965,71395,126191,23287,43553
13-Nov-23,14-Nov-23,1411452,1435783,24331,820193,105046,46807,65292,498870,27098,3815,0,252286,96566,141880,36082,41557
14-Nov-23,15-Nov-23,1441877,1483519,41642,511388,103387,46113,67391,832520,30579,3297,0,161699,102655,107036,30961,40151
15-Nov-23,16-Nov-23,1440701,1475431,34730,849149,104467,47186,62653,479898,49002,3676,0,285342,130191,169176,34270,43083
16-Nov-23,17-Nov-23,1457530,1491761,34231,985768,105166,52063,50872,379598,41292,4233,0,318164,207140,235279,34331,49155
17-Nov-23,18-Nov-23,1429459,1457217,27758,1138838,106179,50908,18976,228307,43338,4420,0,359751,224953,236128,38182,47308
18-Nov-23,19-Nov-23,1225278,1239345,14067,792459,105600,44718,96158,288222,48439,4315,0,237060,67673,151456,16526,47585
19-Nov-23,20-Nov-23,1161763,1219147,57384,305031,102945,45237,108033,699476,49224,3583,0,110007,50229,84918,26394,47905
20-Nov-23,21-Nov-23,1388488,1418863,30375,898625,104998,50322,29870,417597,42396,4210,0,272484,167391,192836,34882,45701
21-Nov-23,22-Nov-23,1449864,1472293,22429,1174381,105445,52526,73372,173519,28593,4289,0,341282,259273,243929,30917,46810
22-Nov-23,23-Nov-23,1466126,1493351,27225,1057433,104916,48719,92855,268347,47490,4283,0,329593,207105,248967,27054,46011
23-Nov-23,24-Nov-23,1484012,1523141,39129,451736,102970,46682,61798,932900,37578,3442,0,136676,137385,202333,21438,47328
24-Nov-23,25-Nov-23,1461895,1492603,30709,484041,101375,43449,86567,854938,36348,4193,0,137535,146905,172720,29811,45128
25-Nov-23,26-Nov-23,1274792,1313445,38654,692247,101844,45903,95338,457462,29745,4123,0,232910,133255,146233,16439,46103
26-Nov-23,27-Nov-23,1184615,1206001,21386,931422,102225,43520,32685,185755,34753,4422,0,331394,203444,212197,13865,48723
27-Nov-23,28-Nov-23,1474432,1498341,23910,1035298,102841,44407,90523,328122,20490,4488,0,361066,205574,271402,25178,47968
28-Nov-23,29-Nov-23,1538164,1570684,32520,1132462,102885,49983,87224,304955,13523,4526,0,338419,237697,296212,34877,47220
29-Nov-23,30-Nov-23,1544118,1583162,39044,1066617,102864,51689,54129,405477,17895,4665,0,349332,264755,303416,32213,47814
30-Nov-23,1-Dec-23,1524896,1559305,34410,1446195,103678,54054,26570,38872,13260,4696,0,366219,275038,353603,39195,49126
1-Dec-23,2-Dec-23,1506036,1536449,30413,1409966,103713,51951,41328,49484,5258,4759,0,376163,274822,345597,33142,49202
2-Dec-23,3-Dec-23,1315156,1337120,21965,1222220,103233,48180,16384,69325,7228,4539,0,365523,260161,301560,24088,44892
3-Dec-23,4-Dec-23,1251967,1281201,29234,1017010,102655,44505,59220,157721,18017,4461,0,358693,232691,225909,16032,46572
4-Dec-23,5-Dec-23,1542725,1573527,30802,1061688,103762,44439,105545,370586,4906,4538,0,374657,236766,292868,27610,47856
5-Dec-23,6-Dec-23,1565434,1597867,32433,1020403,103661,45747,138792,395319,10920,4102,0,360063,221517,280360,28908,44436
6-Dec-23,7-Dec-23,1544443,1574382,29939,1307857,104192,50770,73306,155898,7382,4484,0,364086,245353,330595,37888,48244
7-Dec-23,8-Dec-23,1512860,1545183,32323,1325312,103895,47617,33609,122176,31764,4520,0,359286,233620,325369,29477,49532
8-Dec-23,9-Dec-23,1491088,1517427,26339,1090845,104315,41422,102343,288497,9404,4518,0,363218,174738,269485,26784,45636
9-Dec-23,10-Dec-23,1263982,1279636,15654,588905,103357,39626,137310,514009,23758,4451,0,230526,79961,150707,6774,45222
10-Dec-23,11-Dec-23,1192778,1237789,45011,323968,101314,40252,87609,754705,26496,3329,0,146212,49672,112180,15667,43294
11-Dec-23,12-Dec-23,1424807,1448282,23474,724698,102173,44578,32085,645859,22166,4114,0,305050,104114,153491,26683,43871
12-Dec-23,13-Dec-23,1443864,1474759,30896,1145334,101356,44367,66907,207957,23666,4156,0,376647,204991,249527,31542,49155
13-Dec-23,14-Dec-23,1467777,1499604,31827,1005350,101869,42684,156697,282653,23077,4440,0,360921,165181,236898,20525,47759
14-Dec-23,15-Dec-23,1435248,1459552,24304,1271227,103298,45267,35065,112446,16511,4469,0,377679,210204,275032,37000,42980
15-Dec-23,16-Dec-23,1411536,1431479,19943,1050101,103766,45752,82316,259009,20111,4420,0,371592,138724,214875,27180,43444
16-Dec-23,17-Dec-23,1255107,1295846,40739,543300,102605,42167,121052,551206,39550,3464,0,175634,102437,158500,21930,43206
17-Dec-23,18-Dec-23,1191904,1236472,44569,439398,102122,39259,88577,607935,55993,3288,0,154672,119850,140487,18868,43502
18-Dec-23,19-Dec-23,1447025,1472462,25437,640713,103762,41843,118237,628288,59787,3595,0,187976,131099,177573,30219,46944
19-Dec-23,20-Dec-23,1459616,1486263,26647,691238,104794,42761,102489,626656,39233,3969,0,207800,99902,174349,29913,49084
20-Dec-23,21-Dec-23,1415540,1448300,32760,465021,103853,40328,108537,815760,26222,3270,0,133162,91695,163636,28154,47059
21-Dec-23,22-Dec-23,1385692,1422246,36555,228237,101789,39928,104551,1044918,7986,3041,0,92168,77458,102261,27157,44140
22-Dec-23,23-Dec-23,1338533,1388679,50146,206333,100696,44603,118975,995239,17986,3108,0,91630,53919,88442,32715,43186
23-Dec-23,24-Dec-23,1200312,1238031,37719,374897,101294,46071,98600,716101,10714,3232,0,93400,50299,89651,40202,46704
24-Dec-23,25-Dec-23,1094548,1151039,56491,121008,98051,42706,111522,851256,10763,3025,0,82016,34413,70982,15004,46262
25-Dec-23,26-Dec-23,1059197,1100348,41151,185839,98105,42920,105365,739585,28409,3027,0,82347,35774,71620,31020,46332
26-Dec-23,27-Dec-23,1077192,1122224,45032,145603,97693,42908,119057,783633,28900,3085,0,93139,38254,80189,17672,45753
27-Dec-23,28-Dec-23,1157063,1174092,17030,597387,100039,43157,97258,411669,50749,4014,0,110483,43467,130200,38716,49479
28-Dec-23,29-Dec-23,1204966,1249686,44720,152188,99198,40551,125060,895990,31729,3186,0,77666,59714,81379,29939,48466
29-Dec-23,30-Dec-23,1186492,1235267,48776,93335,100684,39773,130811,932315,30031,3244,0,74795,60774,74989,23991,47535
30-Dec-23,31-Dec-23,1104330,1140727,36398,284064,102159,39472,135191,638871,46203,3723,0,79325,53990,82644,40818,48296
31-Dec-23,1-Jan-24,1051890,1096641,44751,246684,102992,40014,136907,642169,26130,3366,0,78429,48256,73237,23334,46775
1-Jan-24,2-Jan-24,1021080,1069011,47931,206271,97756,47622,101284,675508,38018,3380,0,84052,46610,73007,19541,36819
2-Jan-24,3-Jan-24,1271127,1298321,27194,453077,100081,47487,114718,692631,10702,4104,0,94461,51215,120667,37304,40170
3-Jan-24,4-Jan-24,1354051,1391434,37383,322282,99360,45136,96273,903231,32265,3996,0,90544,54869,117226,24662,44268
4-Jan-24,5-Jan-24,1381904,1411446,29543,757598,100681,46707,65056,532893,26357,4018,0,195833,77298,173498,31472,43663
5-Jan-24,6-Jan-24,1366758,1383590,16832,774694,101160,46912,131692,434752,25621,4722,0,259096,81516,188762,19255,44860
6-Jan-24,7-Jan-24,1248272,1263187,14915,843078,101703,46680,138592,253361,13242,4728,0,272075,72580,184937,18446,45973
7-Jan-24,8-Jan-24,1229168,1256576,27409,789019,101207,49161,97027,326788,16334,4741,0,254986,80139,187570,14481,47016
8-Jan-24,9-Jan-24,1500718,1530228,29511,932164,102336,49067,118658,408767,41129,4398,0,282991,144335,272712,21736,48015
9-Jan-24,10-Jan-24,1535753,1560797,25044,1170379,102627,54681,25245,264539,75590,4423,0,321633,216634,315660,34860,49212
